,age_end,age_start,ethnicity,mean_value,sex,year_end,year_start
356,47,46,OTH,0.0014636055809768653,Female,2012,2011
357,48,47,OTH,0.001652239868894601,Female,2012,2011
358,49,48,OTH,0.0018463006118251922,Female,2012,2011
359,50,49,OTH,0.0019434040411311058,Female,2012,2011
360,11,10,PAK,0.000119101794344473,Female,2012,2011
361,12,11,PAK,0.0001350062930591259,Female,2012,2011
362,13,12,PAK,0.0001156776169665809,Female,2012,2011
363,14,13,PAK,0.00011722463239074551,Female,2012,2011
364,15,14,PAK,0.0001413636606683805,Female,2012,2011
365,16,15,PAK,0.00015893692287917741,Female,2012,2011
366,17,16,PAK,0.00017620805655526982,Female,2012,2011
367,18,17,PAK,0.0001958154910025708,Female,2012,2011
368,19,18,PAK,0.00020257410796915162,Female,2012,2011
369,20,19,PAK,0.0001991292750642673,Female,2012,2011
370,21,20,PAK,0.00023904856041131098,Female,2012,2011
371,22,21,PAK,0.00022512880719794326,Female,2012,2011
372,23,22,PAK,0.0002083461491002572,Female,2012,2011
373,24,23,PAK,0.0002205659203084833,Female,2012,2011
374,25,24,PAK,0.0002237143161953728,Female,2012,2011
375,26,25,PAK,0.0002537392210796914,Female,2012,2011
376,27,26,PAK,0.00030161476092545027,Female,2012,2011
377,28,27,PAK,0.0003358356323907454,Female,2012,2011
378,29,28,PAK,0.0003367761722365036,Female,2012,2011
379,30,29,PAK,0.0003301006041131105,Female,2012,2011
380,31,30,PAK,0.00034749099485861166,Female,2012,2011
381,32,31,PAK,0.0004122104010282775,Female,2012,2011
382,33,32,PAK,0.00046764302570694055,Female,2012,2011
383,34,33,PAK,0.0005052684935732648,Female,2012,2011
384,35,34,PAK,0.0005760758380462727,Female,2012,2011
385,36,35,PAK,0.000640827017994859,Female,2012,2011
386,37,36,PAK,0.0006293172724935738,Female,2012,2011
387,38,37,PAK,0.0006611082030848332,Female,2012,2011
388,39,38,PAK,0.0007044104601542412,Female,2012,2011
389,40,39,PAK,0.000773658455012853,Female,2012,2011
390,41,40,PAK,0.0009164364524421598,Female,2012,2011
391,42,41,PAK,0.0010031976863753207,Female,2012,2011
392,43,42,PAK,0.0011263142467866324,Female,2012,2011
393,44,43,PAK,0.0011910481259640106,Female,2012,2011
394,45,44,PAK,0.0013091196606683814,Female,2012,2011
395,46,45,PAK,0.0015462531773778913,Female,2012,2011
396,47,46,PAK,0.0016646810128534695,Female,2012,2011
397,48,47,PAK,0.001764062516709513,Female,2012,2011
398,49,48,PAK,0.0019999456452442174,Female,2012,2011
399,50,49,PAK,0.0021716704087403602,Female,2012,2011
400,11,10,WBI,0.00010827960925449866,Female,2012,2011
401,12,11,WBI,0.0001348626992287918,Female,2012,2011
402,13,12,WBI,0.00011795617480719798,Female,2012,2011
403,14,13,WBI,0.00012513779434447292,Female,2012,2011
404,15,14,WBI,0.00015555384061696672,Female,2012,2011
405,16,15,WBI,0.00019054337017994857,Female,2012,2011
406,17,16,WBI,0.00022737821593830362,Female,2012,2011
407,18,17,WBI,0.0002376005964010283,Female,2012,2011
408,19,18,WBI,0.00022012666580976855,Female,2012,2011
409,20,19,WBI,0.00023978880205655542,Female,2012,2011
410,21,20,WBI,0.0002742765398457583,Female,2012,2011
411,22,21,WBI,0.0002728900925449872,Female,2012,2011
412,23,22,WBI,0.0002613511850899743,Female,2012,2011
413,24,23,WBI,0.0002566493856041133,Female,2012,2011
414,25,24,WBI,0.0002628267172236503,Female,2012,2011
415,26,25,WBI,0.00030375831619537235,Female,2012,2011
416,27,26,WBI,0.00034231588431876567,Female,2012,2011
417,28,27,WBI,0.0003431053059125964,Female,2012,2011
418,29,28,WBI,0.0003934283213367608,Female,2012,2011
419,30,29,WBI,0.00039302459897172265,Female,2012,2011
420,31,30,WBI,0.0003820046066838047,Female,2012,2011
421,32,31,WBI,0.00047948586118251916,Female,2012,2011
422,33,32,WBI,0.0005470225115681237,Female,2012,2011
423,34,33,WBI,0.000596259300771208,Female,2012,2011
424,35,34,WBI,0.0006693509254498722,Female,2012,2011
425,36,35,WBI,0.0007017834138817486,Female,2012,2011
426,37,36,WBI,0.0006665694447300773,Female,2012,2011
427,38,37,WBI,0.0006874384678663238,Female,2012,2011
428,39,38,WBI,0.0007150233161953732,Female,2012,2011
429,40,39,WBI,0.0007931480257069412,Female,2012,2011
430,41,40,WBI,0.0009408540359897171,Female,2012,2011
431,42,41,WBI,0.0009909852699228794,Female,2012,2011
432,43,42,WBI,0.0011087510359897171,Female,2012,2011
433,44,43,WBI,0.0011699441799485864,Female,2012,2011
434,45,44,WBI,0.001215376742930591,Female,2012,2011
435,46,45,WBI,0.0013886355706940884,Female,2012,2011
436,47,46,WBI,0.001523270223650385,Female,2012,2011
437,48,47,WBI,0.0016968286555269925,Female,2012,2011
438,49,48,WBI,0.0019081118637532136,Female,2012,2011
439,50,49,WBI,0.0020352160796915176,Female,2012,2011
440,11,10,WHO,0.00010807867866323914,Female,2012,2011
441,12,11,WHO,0.00013467841388174805,Female,2012,2011
442,13,12,WHO,0.00011827225449871462,Female,2012,2011
443,14,13,WHO,0.0001246223598971723,Female,2012,2011
444,15,14,WHO,0.00015753521850899732,Female,2012,2011
445,16,15,WHO,0.0001893402904884316,Female,2012,2011
446,17,16,WHO,0.00021926398971722387,Female,2012,2011
447,18,17,WHO,0.00021554114395886862,Female,2012,2011
448,19,18,WHO,0.00018437691002570696,Female,2012,2011
449,20,19,WHO,0.00021322174035989718,Female,2012,2011
450,21,20,WHO,0.0002583804370179948,Female,2012,2011
451,22,21,WHO,0.00024658332904884333,Female,2012,2011
452,23,22,WHO,0.00022776730334190238,Female,2012,2011
453,24,23,WHO,0.00021548786632390727,Female,2012,2011
454,25,24,WHO,0.0002145133881748071,Female,2012,2011
455,26,25,WHO,0.00025077254755784056,Female,2012,2011
456,27,26,WHO,0.0002909032622107969,Female,2012,2011
457,28,27,WHO,0.00028705780205655524,Female,2012,2011
458,29,28,WHO,0.00031428216452442136,Female,2012,2011
459,30,29,WHO,0.00031888631362467863,Female,2012,2011
460,31,30,WHO,0.0003211824215938302,Female,2012,2011
461,32,31,WHO,0.00039240896401028264,Female,2012,2011
462,33,32,WHO,0.00044184560925449853,Female,2012,2011
463,34,33,WHO,0.0004925824370179946,Female,2012,2011
464,35,34,WHO,0.000556591696658098,Female,2012,2011
465,36,35,WHO,0.0005825983881748068,Female,2012,2011
466,37,36,WHO,0.0005440586426735222,Female,2012,2011
467,38,37,WHO,0.0005618126478149104,Female,2012,2011
468,39,38,WHO,0.0005956330796915165,Female,2012,2011
469,40,39,WHO,0.0007019802724935728,Female,2012,2011
470,41,40,WHO,0.0008494312287917734,Female,2012,2011
471,42,41,WHO,0.0009016455347043699,Female,2012,2011
472,43,42,WHO,0.0010557662570694092,Female,2012,2011
473,44,43,WHO,0.0011194233598971726,Female,2012,2011
474,45,44,WHO,0.0011730006915167102,Female,2012,2011
475,46,45,WHO,0.0013378231902313631,Female,2012,2011
476,47,46,WHO,0.001451974719794344,Female,2012,2011
477,48,47,WHO,0.0016300882467866337,Female,2012,2011
478,49,48,WHO,0.001838999580976864,Female,2012,2011
