region,ethnicity,age_start,age_end,sex,year_start,year_end,mean_value
London,MIX,10,11,Female,2025,2026,6.863721211876849e-07
London,MIX,10,11,Female,2026,2027,6.865536530896121e-07
London,MIX,10,11,Female,2027,2028,6.87279780697322e-07
London,MIX,10,11,Female,2028,2029,6.878243764031044e-07
London,MIX,10,11,Female,2029,2030,6.883689721088868e-07
London,MIX,10,11,Female,2030,2031,6.889135678146689e-07
London,MIX,10,11,Female,2031,2032,6.892766316185238e-07
London,MIX,10,11,Female,2032,2033,6.896396954223787e-07
London,MIX,10,11,Female,2033,2034,6.89821227324306e-07
London,MIX,10,11,Female,2034,2035,6.89821227324306e-07
London,OAS,10,11,Female,2020,2021,9.503537766910864e-07
London,OAS,10,11,Female,2021,2022,9.544194612972517e-07
London,OAS,10,11,Female,2022,2023,9.5772283003976e-07
London,OAS,10,11,Female,2023,2024,9.59755672342843e-07
London,OAS,10,11,Female,2024,2025,9.607720934943838e-07
London,OAS,10,11,Female,2025,2026,9.607720934943838e-07
London,OAS,10,11,Female,2026,2027,9.610261987822692e-07
London,OAS,10,11,Female,2027,2028,9.620426199338106e-07
London,OAS,10,11,Female,2028,2029,9.628049357974662e-07
London,OAS,10,11,Female,2029,2030,9.635672516611224e-07
London,OAS,10,11,Female,2030,2031,9.643295675247776e-07
London,OAS,10,11,Female,2031,2032,9.648377781005486e-07
London,OAS,10,11,Female,2032,2033,9.653459886763192e-07
London,OAS,10,11,Female,2033,2034,9.656000939642042e-07
London,OAS,10,11,Female,2034,2035,9.656000939642042e-07
London,OBL,10,11,Female,2020,2021,5.607727202206416e-07
London,OBL,10,11,Female,2021,2022,5.631717479007299e-07
London,OBL,10,11,Female,2022,2023,5.651209578908017e-07
London,OBL,10,11,Female,2023,2024,5.663204717308459e-07
London,OBL,10,11,Female,2024,2025,5.669202286508678e-07
London,OBL,10,11,Female,2025,2026,5.66920228650868e-07
London,OBL,10,11,Female,2026,2027,5.670701678808733e-07
London,OBL,10,11,Female,2027,2028,5.676699248008955e-07
London,OBL,10,11,Female,2028,2029,5.681197424909121e-07
London,OBL,10,11,Female,2029,2030,5.685695601809287e-07
London,OBL,10,11,Female,2030,2031,5.690193778709452e-07
London,OBL,10,11,Female,2031,2032,5.693192563309562e-07
London,OBL,10,11,Female,2032,2033,5.696191347909672e-07
London,OBL,10,11,Female,2033,2034,5.697690740209726e-07
London,OBL,10,11,Female,2034,2035,5.697690740209726e-07
London,OTH,10,11,Female,2020,2021,8.057028156209249e-07
London,OTH,10,11,Female,2021,2022,8.091496725861485e-07
London,OTH,10,11,Female,2022,2023,8.119502438703915e-07
London,OTH,10,11,Female,2023,2024,8.136736723530036e-07
London,OTH,10,11,Female,2024,2025,8.145353865943085e-07
London,OTH,10,11,Female,2025,2026,8.14535386594309e-07
London,OTH,10,11,Female,2026,2027,8.147508151546361e-07
London,OTH,10,11,Female,2027,2028,8.156125293959414e-07
London,OTH,10,11,Female,2028,2029,8.162588150769205e-07
London,OTH,10,11,Female,2029,2030,8.169051007578998e-07
London,OTH,10,11,Female,2030,2031,8.175513864388791e-07
London,OTH,10,11,Female,2031,2032,8.179822435595321e-07
London,OTH,10,11,Female,2032,2033,8.18413100680185e-07
London,OTH,10,11,Female,2033,2034,8.186285292405121e-07
London,OTH,10,11,Female,2034,2035,8.186285292405121e-07
London,PAK,10,11,Female,2020,2021,0.0006685695944293
London,PAK,10,11,Female,2021,2022,0.0006714297852076
London,PAK,10,11,Female,2022,2023,0.000673753690215
London,PAK,10,11,Female,2023,2024,0.0006751837856042
London,PAK,10,11,Female,2024,2025,0.0006758988332987
London,PAK,10,11,Female,2025,2026,0.0006758988332987
London,PAK,10,11,Female,2026,2027,0.0006760775952224
London,PAK,10,11,Female,2027,2028,0.000676792642917
London,PAK,10,11,Female,2028,2029,0.0006773289286879
London,PAK,10,11,Female,2029,2030,0.0006778652144588
London,PAK,10,11,Female,2030,2031,0.0006784015002298
London,PAK,10,11,Female,2031,2032,0.0006787590240771
London,PAK,10,11,Female,2032,2033,0.0006791165479243
London,PAK,10,11,Female,2033,2034,0.000679295309848
London,PAK,10,11,Female,2034,2035,0.000679295309848
London,WBI,10,11,Female,2020,2021,1.3711542213989326e-05
London,WBI,10,11,Female,2021,2022,1.377020121811334e-05
London,WBI,10,11,Female,2022,2023,1.3817861658964105e-05
London,WBI,10,11,Female,2023,2024,1.3847191161026109e-05
London,WBI,10,11,Female,2024,2025,1.3861855912057118e-05
London,WBI,10,11,Female,2025,2026,1.3861855912057118e-05
London,WBI,10,11,Female,2026,2027,1.3865522099814867e-05
London,WBI,10,11,Female,2027,2028,1.3880186850845874e-05
London,WBI,10,11,Female,2028,2029,1.3891185414119137e-05
London,WBI,10,11,Female,2029,2030,1.3902183977392376e-05
London,WBI,10,11,Female,2030,2031,1.3913182540665636e-05
London,WBI,10,11,Female,2031,2032,1.392051491618113e-05
London,WBI,10,11,Female,2032,2033,1.3927847291696637e-05
London,WBI,10,11,Female,2033,2034,1.3931513479454388e-05
London,WBI,10,11,Female,2034,2035,1.3931513479454388e-05
London,WHO,10,11,Female,2020,2021,1.541610796114236e-05
London,WHO,10,11,Female,2021,2022,1.548205922514726e-05
London,WHO,10,11,Female,2022,2023,1.5535644627151222e-05
London,WHO,10,11,Female,2023,2024,1.5568620259153667e-05
London,WHO,10,11,Female,2024,2025,1.5585108075154885e-05
London,WHO,10,11,Female,2025,2026,1.5585108075154895e-05
London,WHO,10,11,Female,2026,2027,1.5589230029155198e-05
London,WHO,10,11,Female,2027,2028,1.5605717845156412e-05
London,WHO,10,11,Female,2028,2029,1.5618083707157324e-05
London,WHO,10,11,Female,2029,2030,1.563044956915825e-05
London,WHO,10,11,Female,2030,2031,1.5642815431159174e-05
London,WHO,10,11,Female,2031,2032,1.565105933915978e-05
London,WHO,10,11,Female,2032,2033,1.5659303247160385e-05
London,WHO,10,11,Female,2033,2034,1.5663425201160694e-05
London,WHO,10,11,Female,2034,2035,1.5663425201160694e-05
North East,BAN,10,11,Female,2020,2021,0.0014660797874752
North East,BAN,10,11,Female,2021,2022,0.001472351786566
North East,BAN,10,11,Female,2022,2023,0.0014774477858272
North East,BAN,10,11,Female,2023,2024,0.0014805837853727
North East,BAN,10,11,Female,2024,2025,0.0014821517851453
North East,BAN,10,11,Female,2025,2026,0.0014821517851453
North East,BAN,10,11,Female,2026,2027,0.0014825437850885
North East,BAN,10,11,Female,2027,2028,0.0014841117848612
North East,BAN,10,11,Female,2028,2029,0.0014852877846908
North East,BAN,10,11,Female,2029,2030,0.0014864637845203
North East,BAN,10,11,Female,2030,2031,0.0014876397843498
North East,BAN,10,11,Female,2031,2032,0.0014884237842362
North East,BAN,10,11,Female,2032,2033,0.0014892077841225
North East,BAN,10,11,Female,2033,2034,0.0014895997840657
North East,BAN,10,11,Female,2034,2035,0.0014895997840657
North East,BLA,10,11,Female,2020,2021,0.0005798555955699
North East,BLA,10,11,Female,2021,2022,0.0005823362612194
North East,BLA,10,11,Female,2022,2023,0.0005843518020596
North East,BLA,10,11,Female,2023,2024,0.0005855921348843
North East,BLA,10,11,Female,2024,2025,0.0005862123012967
North East,BLA,10,11,Female,2025,2026,0.0005862123012967
North East,BLA,10,11,Female,2026,2027,0.0005863673428998
North East,BLA,10,11,Female,2027,2028,0.0005869875093122
North East,BLA,10,11,Female,2028,2029,0.0005874526341215
North East,BLA,10,11,Female,2029,2030,0.0005879177589308
North East,BLA,10,11,Female,2030,2031,0.00058838288374
North East,BLA,10,11,Female,2031,2032,0.0005886929669462
North East,BLA,10,11,Female,2032,2033,0.0005890030501524
North East,BLA,10,11,Female,2033,2034,0.0005891580917555
North East,BLA,10,11,Female,2034,2035,0.0005891580917555
North East,BLC,10,11,Female,2020,2021,0.0003837663331776
North East,BLC,10,11,Female,2021,2022,0.0003854081142821
North East,BLC,10,11,Female,2022,2023,0.0003867420614295
North East,BLC,10,11,Female,2023,2024,0.0003875629519817
North East,BLC,10,11,Female,2024,2025,0.0003879733972579
North East,BLC,10,11,Female,2025,2026,0.0003879733972579
North East,BLC,10,11,Female,2026,2027,0.0003880760085769
North East,BLC,10,11,Female,2027,2028,0.000388486453853
North East,BLC,10,11,Female,2028,2029,0.0003887942878101
North East,BLC,10,11,Female,2029,2030,0.0003891021217672
North East,BLC,10,11,Female,2030,2031,0.0003894099557243
North East,BLC,10,11,Female,2031,2032,0.0003896151783624
North East,BLC,10,11,Female,2032,2033,0.0003898204010004
North East,BLC,10,11,Female,2033,2034,0.0003899230123195
North East,BLC,10,11,Female,2034,2035,0.0003899230123195
North East,CHI,10,11,Female,2020,2021,1.3735624170871413e-06
North East,CHI,10,11,Female,2021,2022,1.379438619940989e-06
North East,CHI,10,11,Female,2022,2023,1.3842130347597425e-06
North East,CHI,10,11,Female,2023,2024,1.3871511361866645e-06
North East,CHI,10,11,Female,2024,2025,1.3886201869001257e-06
North East,CHI,10,11,Female,2025,2026,1.3886201869001278e-06
North East,CHI,10,11,Female,2026,2027,1.3889874495784922e-06
North East,CHI,10,11,Female,2027,2028,1.3904565002919545e-06
North East,CHI,10,11,Female,2028,2029,1.3915582883270522e-06
North East,CHI,10,11,Female,2029,2030,1.3926600763621488e-06
North East,CHI,10,11,Female,2030,2031,1.3937618643972443e-06
North East,CHI,10,11,Female,2031,2032,1.3944963897539767e-06
North East,CHI,10,11,Female,2032,2033,1.3952309151107076e-06
North East,CHI,10,11,Female,2033,2034,1.3955981777890731e-06
North East,CHI,10,11,Female,2034,2035,1.3955981777890731e-06
North East,IND,10,11,Female,2020,2021,1.322808197398258e-05
North East,IND,10,11,Female,2021,2022,1.3284672699004971e-05
North East,IND,10,11,Female,2022,2023,1.3330652663085636e-05
North East,IND,10,11,Female,2023,2024,1.3358948025596844e-05
North East,IND,10,11,Female,2024,2025,1.3373095706852452e-05
North East,IND,10,11,Female,2025,2026,1.3373095706852452e-05
North East,IND,10,11,Female,2026,2027,1.3376632627166336e-05
North East,IND,10,11,Female,2027,2028,1.3390780308421934e-05
North East,IND,10,11,Female,2028,2029,1.3401391069363647e-05
North East,IND,10,11,Female,2029,2030,1.3412001830305342e-05
North East,IND,10,11,Female,2030,2031,1.3422612591247022e-05
North East,IND,10,11,Female,2031,2032,1.3429686431874822e-05
North East,IND,10,11,Female,2032,2033,1.343676027250262e-05
North East,IND,10,11,Female,2033,2034,1.3440297192816526e-05
North East,IND,10,11,Female,2034,2035,1.3440297192816526e-05
North East,MIX,10,11,Female,2020,2021,1.3866482595773589e-06
North East,MIX,10,11,Female,2021,2022,1.3925804446450666e-06
North East,MIX,10,11,Female,2022,2023,1.3974003450125857e-06
North East,MIX,10,11,Female,2023,2024,1.40036643754644e-06
North East,MIX,10,11,Female,2024,2025,1.4018494838133675e-06
North East,MIX,10,11,Female,2025,2026,1.4018494838133675e-06
North East,MIX,10,11,Female,2026,2027,1.4022202453801e-06
North East,MIX,10,11,Female,2027,2028,1.4037032916470256e-06
North East,MIX,10,11,Female,2028,2029,1.4048155763472234e-06
North East,MIX,10,11,Female,2029,2030,1.405927861047419e-06
North East,MIX,10,11,Female,2030,2031,1.4070401457476132e-06
North East,MIX,10,11,Female,2031,2032,1.4077816688810778e-06
North East,MIX,10,11,Female,2032,2033,1.4085231920145412e-06
North East,MIX,10,11,Female,2033,2034,1.408893953581272e-06
North East,MIX,10,11,Female,2034,2035,1.408893953581272e-06
North East,OAS,10,11,Female,2020,2021,1.941006795248592e-06
North East,OAS,10,11,Female,2021,2022,1.9493105676346814e-06
North East,OAS,10,11,Female,2022,2023,1.95605738269838e-06
North East,OAS,10,11,Female,2023,2024,1.9602092688914243e-06
North East,OAS,10,11,Female,2024,2025,1.962285211987949e-06
North East,OAS,10,11,Female,2025,2026,1.962285211987949e-06
North East,OAS,10,11,Female,2026,2027,1.96280419776208e-06
North East,OAS,10,11,Female,2027,2028,1.9648801408586034e-06
North East,OAS,10,11,Female,2028,2029,1.9664370981809945e-06
North East,OAS,10,11,Female,2029,2030,1.967994055503385e-06
North East,OAS,10,11,Female,2030,2031,1.969551012825776e-06
North East,OAS,10,11,Female,2031,2032,1.9705889843740376e-06
North East,OAS,10,11,Female,2032,2033,1.9716269559223e-06
North East,OAS,10,11,Female,2033,2034,1.9721459416964303e-06
North East,OAS,10,11,Female,2034,2035,1.9721459416964303e-06
North East,OBL,10,11,Female,2020,2021,1.1453247066877394e-06
North East,OBL,10,11,Female,2021,2022,1.1502244915291847e-06
North East,OBL,10,11,Female,2022,2023,1.1542055667128589e-06
North East,OBL,10,11,Female,2023,2024,1.1566554591335798e-06
North East,OBL,10,11,Female,2024,2025,1.157880405343942e-06
North East,OBL,10,11,Female,2025,2026,1.1578804053439432e-06
North East,OBL,10,11,Female,2026,2027,1.1581866418965322e-06
North East,OBL,10,11,Female,2027,2028,1.1594115881068932e-06
North East,OBL,10,11,Female,2028,2029,1.160330297764664e-06
North East,OBL,10,11,Female,2029,2030,1.161249007422436e-06
North East,OBL,10,11,Female,2030,2031,1.1621677170802055e-06
North East,OBL,10,11,Female,2031,2032,1.1627801901853848e-06
North East,OBL,10,11,Female,2032,2033,1.1633926632905657e-06
North East,OBL,10,11,Female,2033,2034,1.1636988998431568e-06
North East,OBL,10,11,Female,2034,2035,1.1636988998431568e-06
North East,OTH,10,11,Female,2020,2021,1.6455710267351078e-06
North East,OTH,10,11,Female,2021,2022,1.65261090278531e-06
North East,OTH,10,11,Female,2022,2023,1.658330802076099e-06
North East,OTH,10,11,Female,2023,2024,1.6618507401012024e-06
North East,OTH,10,11,Female,2024,2025,1.6636107091137534e-06
North East,OTH,10,11,Female,2025,2026,1.6636107091137534e-06
North East,OTH,10,11,Female,2026,2027,1.6640507013668888e-06
North East,OTH,10,11,Female,2027,2028,1.665810670379441e-06
North East,OTH,10,11,Female,2028,2029,1.6671306471388543e-06
North East,OTH,10,11,Female,2029,2030,1.6684506238982678e-06
North East,OTH,10,11,Female,2030,2031,1.669770600657681e-06
North East,OTH,10,11,Female,2031,2032,1.6706505851639563e-06
North East,OTH,10,11,Female,2032,2033,1.6715305696702312e-06
North East,OTH,10,11,Female,2033,2034,1.671970561923368e-06
North East,OTH,10,11,Female,2034,2035,1.671970561923368e-06
North East,PAK,10,11,Female,2020,2021,0.0013522315493711
North East,PAK,10,11,Female,2021,2022,0.0013580164971759
North East,PAK,10,11,Female,2022,2023,0.0013627167672672
North East,PAK,10,11,Female,2023,2024,0.0013656092411696
North East,PAK,10,11,Female,2024,2025,0.0013670554781208
North East,PAK,10,11,Female,2025,2026,0.0013670554781208
North East,PAK,10,11,Female,2026,2027,0.0013674170373586
North East,PAK,10,11,Female,2027,2028,0.0013688632743099
North East,PAK,10,11,Female,2028,2029,0.0013699479520232
North East,PAK,10,11,Female,2029,2030,0.0013710326297366
North East,PAK,10,11,Female,2030,2031,0.0013721173074501
North East,PAK,10,11,Female,2031,2032,0.0013728404259256
North East,PAK,10,11,Female,2032,2033,0.0013735635444012
North East,PAK,10,11,Female,2033,2034,0.001373925103639
North East,PAK,10,11,Female,2034,2035,0.001373925103639
North East,WBI,10,11,Female,2020,2021,2.783645852456806e-05
North East,WBI,10,11,Female,2021,2022,2.795554497814909e-05
North East,WBI,10,11,Female,2022,2023,2.8052302721683687e-05
North East,WBI,10,11,Female,2023,2024,2.8111845948474213e-05
North East,WBI,10,11,Female,2024,2025,2.814161756186948e-05
North East,WBI,10,11,Female,2025,2026,2.814161756186948e-05
North East,WBI,10,11,Female,2026,2027,2.814906046521829e-05
North East,WBI,10,11,Female,2027,2028,2.8178832078613544e-05
North East,WBI,10,11,Female,2028,2029,2.820116078866001e-05
North East,WBI,10,11,Female,2029,2030,2.8223489498706445e-05
North East,WBI,10,11,Female,2030,2031,2.8245818208752875e-05
North East,WBI,10,11,Female,2031,2032,2.8260704015450524e-05
North East,WBI,10,11,Female,2032,2033,2.8275589822148147e-05
North East,WBI,10,11,Female,2033,2034,2.8283032725496965e-05
North East,WBI,10,11,Female,2034,2035,2.8283032725496965e-05
North East,WHO,10,11,Female,2020,2021,3.1285781067962765e-05
North East,WHO,10,11,Female,2021,2022,3.141962398162249e-05
North East,WHO,10,11,Female,2022,2023,3.1528371348971024e-05
North East,WHO,10,11,Female,2023,2024,3.1595292805800864e-05
North East,WHO,10,11,Female,2024,2025,3.162875353421583e-05
North East,WHO,10,11,Female,2025,2026,3.162875353421584e-05
North East,WHO,10,11,Female,2026,2027,3.163711871631956e-05
North East,WHO,10,11,Female,2027,2028,3.167057944473449e-05
North East,WHO,10,11,Female,2028,2029,3.1695674991045703e-05
North East,WHO,10,11,Female,2029,2030,3.172077053735689e-05
North East,WHO,10,11,Female,2030,2031,3.1745866083668096e-05
North East,WHO,10,11,Female,2031,2032,3.1762596447875565e-05
North East,WHO,10,11,Female,2032,2033,3.177932681208301e-05
North East,WHO,10,11,Female,2033,2034,3.178769199418677e-05
North East,WHO,10,11,Female,2034,2035,3.178769199418677e-05
North West,BAN,10,11,Female,2020,2021,0.0011767145671491
North West,BAN,10,11,Female,2021,2022,0.0011817486401636
North West,BAN,10,11,Female,2022,2023,0.0011858388244879
North West,BAN,10,11,Female,2023,2024,0.0011883558609952
North West,BAN,10,11,Female,2024,2025,0.0011896143792488
North West,BAN,10,11,Female,2025,2026,0.0011896143792488
North West,BAN,10,11,Female,2026,2027,0.0011899290088123
North West,BAN,10,11,Female,2027,2028,0.0011911875270659
North West,BAN,10,11,Female,2028,2029,0.0011921314157561
North West,BAN,10,11,Female,2029,2030,0.0011930753044463
North West,BAN,10,11,Female,2030,2031,0.0011940191931366
North West,BAN,10,11,Female,2031,2032,0.0011946484522634
North West,BAN,10,11,Female,2032,2033,0.0011952777113902
North West,BAN,10,11,Female,2033,2034,0.0011955923409536
North West,BAN,10,11,Female,2034,2035,0.0011955923409536
North West,BLA,10,11,Female,2020,2021,0.0004648922410612
North West,BLA,10,11,Female,2021,2022,0.0004668810848733
North West,BLA,10,11,Female,2022,2023,0.0004684970204705
North West,BLA,10,11,Female,2023,2024,0.0004694914423765
North West,BLA,10,11,Female,2024,2025,0.0004699886533295
North West,BLA,10,11,Female,2025,2026,0.0004699886533295
North West,BLA,10,11,Female,2026,2027,0.0004701129560678
North West,BLA,10,11,Female,2027,2028,0.0004706101670208
North West,BLA,10,11,Female,2028,2029,0.0004709830752356
North West,BLA,10,11,Female,2029,2030,0.0004713559834503
North West,BLA,10,11,Female,2030,2031,0.0004717288916651
North West,BLA,10,11,Female,2031,2032,0.0004719774971416
North West,BLA,10,11,Female,2032,2033,0.0004722261026181
North West,BLA,10,11,Female,2033,2034,0.0004723504053563
