DZ2011_Code,DZ2011_Name,IZ2011_Code,IZ2011_Name,MMWard_Code,MMWard_Name,LA_Code,LA_Name,SPC_Code,SPC_Name,UKPC_Code,UKPC_Name,HB_Code,HB_Name,HIA_Code,HIA_Name,SPD_Code,SPD_Name,SFRLSO_Code,SFRLSO_Name,SFRSDA_Code,SFRSDA_Name,RRP_Code,RRP_Name,LRP_Code,LRP_Name,TTWA2011_Code,TTWA2011_Name,UR2_Code,UR2_Name,UR3_Code,UR3_Name,UR6_Code,UR6_Name,UR8_Code,UR8_Name,Country_Code,Country_Name
S01011363,Netherton and Kirkhill - 01,S02002136,Netherton and Kirkhill,S13003062,Wishaw,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000047,Motherwell and Wishaw,S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,S22000071,Motherwell and Airdrie,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01011364,Netherton and Kirkhill - 02,S02002136,Netherton and Kirkhill,S13003062,Wishaw,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000047,Motherwell and Wishaw,S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,S22000071,Motherwell and Airdrie,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01011365,Netherton and Kirkhill - 03,S02002136,Netherton and Kirkhill,S13003062,Wishaw,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000047,Motherwell and Wishaw,S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,S22000071,Motherwell and Airdrie,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01011366,Netherton and Kirkhill - 04,S02002136,Netherton and Kirkhill,S13003062,Wishaw,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000047,Motherwell and Wishaw,S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,S22000071,Motherwell and Airdrie,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01011367,Netherton and Kirkhill - 05,S02002136,Netherton and Kirkhill,S13003062,Wishaw,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000047,Motherwell and Wishaw,S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,S22000071,Motherwell and Airdrie,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01011368,Muirhouse - 01,S02002137,Muirhouse,S13003060,Motherwell South East and Ravenscraig,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000047,Motherwell and Wishaw,S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,S22000071,Motherwell and Airdrie,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01011369,Muirhouse - 02,S02002137,Muirhouse,S13003060,Motherwell South East and Ravenscraig,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000047,Motherwell and Wishaw,S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,S22000071,Motherwell and Airdrie,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01011370,Muirhouse - 03,S02002137,Muirhouse,S13003060,Motherwell South East and Ravenscraig,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000047,Motherwell and Wishaw,S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,S22000071,Motherwell and Airdrie,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01011371,Muirhouse - 04,S02002137,Muirhouse,S13003060,Motherwell South East and Ravenscraig,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000047,Motherwell and Wishaw,S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,S22000071,Motherwell and Airdrie,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01011372,Muirhouse - 05,S02002137,Muirhouse,S13003060,Motherwell South East and Ravenscraig,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000047,Motherwell and Wishaw,S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,S22000071,Motherwell and Airdrie,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01011373,Muirhouse and Knowetop - 01,S02002138,Muirhouse and Knowetop,S13003060,Motherwell South East and Ravenscraig,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000047,Motherwell and Wishaw,S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,S22000071,Motherwell and Airdrie,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01011374,Muirhouse and Knowetop - 02,S02002138,Muirhouse and Knowetop,S13003060,Motherwell South East and Ravenscraig,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000047,Motherwell and Wishaw,S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,S22000071,Motherwell and Airdrie,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01011375,Muirhouse and Knowetop - 03,S02002138,Muirhouse and Knowetop,S13003060,Motherwell South East and Ravenscraig,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000047,Motherwell and Wishaw,S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,S22000071,Motherwell and Airdrie,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01011376,Muirhouse and Knowetop - 04,S02002138,Muirhouse and Knowetop,S13003060,Motherwell South East and Ravenscraig,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000047,Motherwell and Wishaw,S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,S22000071,Motherwell and Airdrie,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01011377,Muirhouse and Knowetop - 05,S02002138,Muirhouse and Knowetop,S13003060,Motherwell South East and Ravenscraig,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000047,Motherwell and Wishaw,S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,S22000071,Motherwell and Airdrie,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01011378,Muirhouse and Knowetop - 06,S02002138,Muirhouse and Knowetop,S13003060,Motherwell South East and Ravenscraig,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000047,Motherwell and Wishaw,S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,S22000071,Motherwell and Airdrie,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01011379,Muirhouse and Knowetop - 07,S02002138,Muirhouse and Knowetop,S13003060,Motherwell South East and Ravenscraig,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000047,Motherwell and Wishaw,S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,S22000071,Motherwell and Airdrie,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01011380,Muirhouse and Knowetop - 08,S02002138,Muirhouse and Knowetop,S13003060,Motherwell South East and Ravenscraig,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000047,Motherwell and Wishaw,S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,S22000071,Motherwell and Airdrie,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01011381,Muirhouse and Knowetop - 09,S02002138,Muirhouse and Knowetop,S13003060,Motherwell South East and Ravenscraig,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000047,Motherwell and Wishaw,S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,S22000071,Motherwell and Airdrie,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01011382,Craigneuk Wishaw - 01,S02002139,Craigneuk Wishaw,S13003060,Motherwell South East and Ravenscraig,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000047,Motherwell and Wishaw,S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,S22000071,Motherwell and Airdrie,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01011383,Craigneuk Wishaw - 02,S02002139,Craigneuk Wishaw,S13003060,Motherwell South East and Ravenscraig,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000047,Motherwell and Wishaw,S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,S22000071,Motherwell and Airdrie,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01011384,Craigneuk Wishaw - 03,S02002139,Craigneuk Wishaw,S13003060,Motherwell South East and Ravenscraig,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000047,Motherwell and Wishaw,S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,S22000071,Motherwell and Airdrie,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01011385,Craigneuk Wishaw - 04,S02002139,Craigneuk Wishaw,S13003060,Motherwell South East and Ravenscraig,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000047,Motherwell and Wishaw,S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,S22000071,Motherwell and Airdrie,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01011386,Craigneuk Wishaw - 05,S02002139,Craigneuk Wishaw,S13003060,Motherwell South East and Ravenscraig,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000047,Motherwell and Wishaw,S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,S22000071,Motherwell and Airdrie,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01011387,Craigneuk Wishaw - 06,S02002139,Craigneuk Wishaw,S13003060,Motherwell South East and Ravenscraig,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000047,Motherwell and Wishaw,S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,S22000071,Motherwell and Airdrie,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01011388,Pather - 01,S02002140,Pather,S13003062,Wishaw,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000047,Motherwell and Wishaw,S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,S22000071,Motherwell and Airdrie,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01011389,Pather - 02,S02002140,Pather,S13003062,Wishaw,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000047,Motherwell and Wishaw,S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,S22000071,Motherwell and Airdrie,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01011390,Pather - 03,S02002140,Pather,S13003062,Wishaw,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000047,Motherwell and Wishaw,S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,S22000071,Motherwell and Airdrie,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01011391,Pather - 04,S02002140,Pather,S13003062,Wishaw,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000047,Motherwell and Wishaw,S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,S22000071,Motherwell and Airdrie,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01011392,Pather - 05,S02002140,Pather,S13003062,Wishaw,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000047,Motherwell and Wishaw,S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,S22000071,Motherwell and Airdrie,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01011393,Wishaw South - 01,S02002141,Wishaw South,S13003062,Wishaw,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000047,Motherwell and Wishaw,S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,S22000071,Motherwell and Airdrie,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01011394,Wishaw South - 02,S02002141,Wishaw South,S13003062,Wishaw,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000047,Motherwell and Wishaw,S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,S22000071,Motherwell and Airdrie,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01011395,Wishaw South - 03,S02002141,Wishaw South,S13003062,Wishaw,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000047,Motherwell and Wishaw,S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,S22000071,Motherwell and Airdrie,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01011396,Wishaw South - 04,S02002141,Wishaw South,S13003062,Wishaw,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000047,Motherwell and Wishaw,S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,S22000071,Motherwell and Airdrie,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01011397,Wishaw South - 05,S02002141,Wishaw South,S13003062,Wishaw,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000047,Motherwell and Wishaw,S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,S22000071,Motherwell and Airdrie,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01011398,Wishaw South - 06,S02002141,Wishaw South,S13003062,Wishaw,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000047,Motherwell and Wishaw,S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,S22000071,Motherwell and Airdrie,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01011399,Wishaw South - 07,S02002141,Wishaw South,S13003062,Wishaw,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000047,Motherwell and Wishaw,S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,S22000071,Motherwell and Airdrie,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01011400,Wishaw North - 01,S02002142,Wishaw North,S13003060,Motherwell South East and Ravenscraig,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000047,Motherwell and Wishaw,S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,S22000071,Motherwell and Airdrie,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01011401,Wishaw North - 02,S02002142,Wishaw North,S13003062,Wishaw,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000047,Motherwell and Wishaw,S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,S22000071,Motherwell and Airdrie,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01011402,Wishaw North - 03,S02002142,Wishaw North,S13003062,Wishaw,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000047,Motherwell and Wishaw,S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,S22000071,Motherwell and Airdrie,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01011403,Wishaw North - 04,S02002142,Wishaw North,S13003062,Wishaw,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000047,Motherwell and Wishaw,S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,S22000071,Motherwell and Airdrie,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01011404,Wishaw North - 05,S02002142,Wishaw North,S13003061,Murdostoun,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000047,Motherwell and Wishaw,S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,S22000071,Motherwell and Airdrie,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
