DZ code,DZ name,LA code,LA name,Cluster
S01010381,Hillhead - 01,S12000049,Glasgow City,1.0
S01010382,Hillhead - 02,S12000049,Glasgow City,1.0
S01010383,Hillhead - 03,S12000049,Glasgow City,1.0
S01010384,Hillhead - 04,S12000049,Glasgow City,1.0
S01010385,Hillhead - 05,S12000049,Glasgow City,1.0
S01010386,Hillhead - 06,S12000049,Glasgow City,1.0
S01010387,Hillhead - 07,S12000049,Glasgow City,1.0
S01010388,Glasgow Harbour and Partick South - 01,S12000049,Glasgow City,1.0
S01010389,Glasgow Harbour and Partick South - 02,S12000049,Glasgow City,1.0
S01010390,Glasgow Harbour and Partick South - 03,S12000049,Glasgow City,1.0
S01010391,Glasgow Harbour and Partick South - 04,S12000049,Glasgow City,1.0
S01010392,Glasgow Harbour and Partick South - 05,S12000049,Glasgow City,1.0
S01010393,Partick - 01,S12000049,Glasgow City,1.0
S01010394,Partick - 02,S12000049,Glasgow City,1.0
S01010395,Partick - 03,S12000049,Glasgow City,1.0
S01010396,Partick - 04,S12000049,Glasgow City,1.0
S01010397,Partickhill and Hyndland - 01,S12000049,Glasgow City,1.0
S01010398,Partickhill and Hyndland - 02,S12000049,Glasgow City,1.0
S01010399,Partickhill and Hyndland - 03,S12000049,Glasgow City,1.0
S01010400,Partickhill and Hyndland - 04,S12000049,Glasgow City,1.0
S01010401,Partickhill and Hyndland - 05,S12000049,Glasgow City,1.0
S01010402,Partickhill and Hyndland - 06,S12000049,Glasgow City,1.0
S01010403,Dowanhill - 01,S12000049,Glasgow City,1.0
S01010404,Dowanhill - 02,S12000049,Glasgow City,1.0
S01010405,Dowanhill - 03,S12000049,Glasgow City,1.0
S01010406,Dowanhill - 04,S12000049,Glasgow City,1.0
S01010407,Dowanhill - 05,S12000049,Glasgow City,1.0
S01010408,Kelvinside and Jordanhill - 01,S12000049,Glasgow City,1.0
S01010409,Kelvinside and Jordanhill - 02,S12000049,Glasgow City,1.0
S01010410,Kelvinside and Jordanhill - 03,S12000049,Glasgow City,1.0
S01010411,Kelvinside and Jordanhill - 04,S12000049,Glasgow City,1.0
S01010412,Kelvinside and Jordanhill - 05,S12000049,Glasgow City,1.0
S01010413,Kelvinside and Jordanhill - 06,S12000049,Glasgow City,1.0
S01010414,Kelvinside and Jordanhill - 07,S12000049,Glasgow City,1.0
S01010415,Broomhill - 01,S12000049,Glasgow City,1.0
S01010416,Broomhill - 02,S12000049,Glasgow City,1.0
S01010417,Broomhill - 03,S12000049,Glasgow City,1.0
S01010418,Broomhill - 04,S12000049,Glasgow City,1.0
S01010419,Broomhill - 05,S12000049,Glasgow City,1.0
S01010420,Victoria Park - 01,S12000049,Glasgow City,1.0
S01010421,Victoria Park - 02,S12000049,Glasgow City,1.0
S01010422,Victoria Park - 03,S12000049,Glasgow City,1.0
S01010423,Whiteinch - 01,S12000049,Glasgow City,1.0
S01010424,Whiteinch - 02,S12000049,Glasgow City,1.0
S01010425,Whiteinch - 03,S12000049,Glasgow City,1.0
S01010426,Whiteinch - 04,S12000049,Glasgow City,1.0
S01010427,Scotstoun North and East - 01,S12000049,Glasgow City,1.0
S01010428,Scotstoun North and East - 02,S12000049,Glasgow City,1.0
S01010429,Scotstoun North and East - 03,S12000049,Glasgow City,1.0
S01010430,Scotstoun North and East - 04,S12000049,Glasgow City,1.0
S01010431,Scotstoun North and East - 05,S12000049,Glasgow City,1.0
S01010432,Scotstoun South and West - 01,S12000049,Glasgow City,1.0
S01010433,Scotstoun South and West - 02,S12000049,Glasgow City,1.0
S01010434,Scotstoun South and West - 03,S12000049,Glasgow City,1.0
S01010435,Scotstoun South and West - 04,S12000049,Glasgow City,1.0
S01010436,Scotstoun South and West - 05,S12000049,Glasgow City,1.0
S01010437,Yoker South - 01,S12000049,Glasgow City,1.0
S01010438,Yoker South - 02,S12000049,Glasgow City,1.0
S01010439,Yoker South - 03,S12000049,Glasgow City,1.0
S01010440,Yoker South - 04,S12000049,Glasgow City,1.0
S01010441,Yoker South - 05,S12000049,Glasgow City,1.0
S01010442,Yoker South - 06,S12000049,Glasgow City,1.0
S01010443,Yoker North - 01,S12000049,Glasgow City,1.0
S01010444,Yoker North - 02,S12000049,Glasgow City,1.0
S01010445,Yoker North - 03,S12000049,Glasgow City,1.0
S01010446,Yoker North - 04,S12000049,Glasgow City,1.0
S01010447,Knightswood West - 01,S12000049,Glasgow City,1.0
S01010448,Knightswood West - 02,S12000049,Glasgow City,1.0
S01010449,Knightswood West - 03,S12000049,Glasgow City,1.0
S01010450,Knightswood East - 01,S12000049,Glasgow City,1.0
S01010451,Knightswood East - 02,S12000049,Glasgow City,1.0
S01010452,Knightswood East - 03,S12000049,Glasgow City,1.0
S01010453,Knightswood East - 04,S12000049,Glasgow City,1.0
S01010454,Knightswood East - 05,S12000049,Glasgow City,1.0
S01010455,Knightswood Park West - 01,S12000049,Glasgow City,1.0
S01010456,Knightswood Park West - 02,S12000049,Glasgow City,1.0
S01010457,Knightswood Park West - 03,S12000049,Glasgow City,1.0
S01010458,Knightswood Park West - 04,S12000049,Glasgow City,1.0
S01010459,Knightswood Park West - 05,S12000049,Glasgow City,1.0
S01010460,Knightswood Park East - 01,S12000049,Glasgow City,1.0
S01010461,Knightswood Park East - 02,S12000049,Glasgow City,1.0
S01010462,Knightswood Park East - 03,S12000049,Glasgow City,1.0
S01010463,Knightswood Park East - 04,S12000049,Glasgow City,1.0
S01010464,Knightswood Park East - 05,S12000049,Glasgow City,1.0
S01010465,Anniesland East - 01,S12000049,Glasgow City,1.0
S01010466,Anniesland East - 02,S12000049,Glasgow City,1.0
S01010467,Anniesland East - 03,S12000049,Glasgow City,1.0
S01010468,Anniesland East - 04,S12000049,Glasgow City,1.0
S01010469,Anniesland East - 05,S12000049,Glasgow City,1.0
S01010470,Anniesland West - 01,S12000049,Glasgow City,1.0
S01010471,Anniesland West - 02,S12000049,Glasgow City,1.0
S01010472,Anniesland West - 03,S12000049,Glasgow City,1.0
S01010473,Anniesland West - 04,S12000049,Glasgow City,1.0
S01010474,Anniesland West - 05,S12000049,Glasgow City,1.0
S01010475,Anniesland West - 06,S12000049,Glasgow City,1.0
S01010476,Anniesland West - 07,S12000049,Glasgow City,1.0
S01010477,Anniesland West - 08,S12000049,Glasgow City,1.0
S01010478,Blairdardie East - 01,S12000049,Glasgow City,1.0
S01010479,Blairdardie East - 02,S12000049,Glasgow City,1.0
S01010480,Blairdardie East - 03,S12000049,Glasgow City,1.0
S01010481,Blairdardie East - 04,S12000049,Glasgow City,1.0
S01010482,Blairdardie East - 05,S12000049,Glasgow City,1.0
S01010483,Blairdardie East - 06,S12000049,Glasgow City,1.0
S01010484,Blairdardie East - 07,S12000049,Glasgow City,1.0
S01010485,Blairdardie West - 01,S12000049,Glasgow City,1.0
S01010486,Blairdardie West - 02,S12000049,Glasgow City,1.0
S01010487,Blairdardie West - 03,S12000049,Glasgow City,1.0
S01010488,Drumchapel South - 01,S12000049,Glasgow City,1.0
S01010489,Drumchapel South - 02,S12000049,Glasgow City,1.0
S01010490,Drumchapel South - 03,S12000049,Glasgow City,1.0
S01010491,Drumchapel North - 01,S12000049,Glasgow City,1.0
S01010492,Drumchapel North - 02,S12000049,Glasgow City,1.0
S01010493,Drumchapel North - 03,S12000049,Glasgow City,1.0
S01010494,Drumchapel North - 04,S12000049,Glasgow City,1.0
S01010495,Drumchapel North - 05,S12000049,Glasgow City,1.0
S01010496,Drumry East - 01,S12000049,Glasgow City,1.0
S01010497,Drumry East - 02,S12000049,Glasgow City,1.0
S01010498,Drumry East - 03,S12000049,Glasgow City,1.0
S01010499,Drumry East - 04,S12000049,Glasgow City,1.0
S01010500,Drumry West - 01,S12000049,Glasgow City,1.0
S01010501,Drumry West - 02,S12000049,Glasgow City,1.0
S01010502,Drumry West - 03,S12000049,Glasgow City,1.0
S01010503,Drumry West - 04,S12000049,Glasgow City,1.0
S01010504,Lochaber West - 01,S12000017,Highland,3.0
S01010505,Lochaber West - 02,S12000017,Highland,3.0
S01010506,Lochaber West - 03,S12000017,Highland,3.0
S01010507,Lochaber West - 04,S12000017,Highland,3.0
S01010508,Lochaber West - 05,S12000017,Highland,3.0
S01010509,Lochaber West - 06,S12000017,Highland,3.0
S01010510,Fort William North - 01,S12000017,Highland,3.0
S01010511,Fort William North - 02,S12000017,Highland,3.0
S01010512,Fort William North - 03,S12000017,Highland,3.0
S01010513,Fort William North - 04,S12000017,Highland,3.0
S01010514,Fort William North - 05,S12000017,Highland,3.0
S01010515,Fort William North - 06,S12000017,Highland,3.0
S01010516,Fort William South - 01,S12000017,Highland,3.0
S01010517,Fort William South - 02,S12000017,Highland,3.0
S01010518,Fort William South - 03,S12000017,Highland,3.0
S01010519,Fort William South - 04,S12000017,Highland,3.0
S01010520,Fort William South - 05,S12000017,Highland,3.0
S01010521,Fort William South - 06,S12000017,Highland,3.0
S01010522,Fort William South - 07,S12000017,Highland,3.0
S01010523,Fort William South - 08,S12000017,Highland,3.0
S01010524,Lochaber East and North - 01,S12000017,Highland,3.0
S01010525,Lochaber East and North - 02,S12000017,Highland,3.0
S01010526,Lochaber East and North - 03,S12000017,Highland,3.0
S01010527,Lochaber East and North - 04,S12000017,Highland,3.0
S01010528,Lochaber East and North - 05,S12000017,Highland,3.0
S01010529,Lochaber East and North - 06,S12000017,Highland,3.0
S01010530,Lochaber East and North - 07,S12000017,Highland,3.0
S01010531,Badenoch and Strathspey South - 01,S12000017,Highland,3.0
S01010532,Badenoch and Strathspey South - 02,S12000017,Highland,3.0
S01010533,Badenoch and Strathspey South - 03,S12000017,Highland,3.0
S01010534,Badenoch and Strathspey South - 04,S12000017,Highland,3.0
S01010535,Badenoch and Strathspey South - 05,S12000017,Highland,3.0
S01010536,Badenoch and Strathspey Central - 01,S12000017,Highland,3.0
S01010537,Badenoch and Strathspey Central - 02,S12000017,Highland,3.0
S01010538,Badenoch and Strathspey Central - 03,S12000017,Highland,3.0
S01010539,Badenoch and Strathspey Central - 04,S12000017,Highland,3.0
S01010540,Badenoch and Strathspey Central - 05,S12000017,Highland,3.0
S01010541,Badenoch and Strathspey Central - 06,S12000017,Highland,3.0
S01010542,Badenoch and Strathspey North - 01,S12000017,Highland,3.0
S01010543,Badenoch and Strathspey North - 02,S12000017,Highland,3.0
S01010544,Badenoch and Strathspey North - 03,S12000017,Highland,3.0
S01010545,Badenoch and Strathspey North - 04,S12000017,Highland,3.0
S01010546,Badenoch and Strathspey North - 05,S12000017,Highland,3.0
S01010547,Badenoch and Strathspey North - 06,S12000017,Highland,3.0
S01010548,Nairn Rural - 01,S12000017,Highland,3.0
S01010549,Nairn Rural - 02,S12000017,Highland,3.0
S01010550,Nairn Rural - 03,S12000017,Highland,3.0
S01010551,Nairn Rural - 04,S12000017,Highland,3.0
S01010552,Nairn Rural - 05,S12000017,Highland,3.0
S01010553,Nairn Rural - 06,S12000017,Highland,3.0
S01010554,Nairn East - 01,S12000017,Highland,3.0
S01010555,Nairn East - 02,S12000017,Highland,3.0
S01010556,Nairn East - 03,S12000017,Highland,3.0
S01010557,Nairn East - 04,S12000017,Highland,3.0
S01010558,Nairn East - 05,S12000017,Highland,3.0
S01010559,Nairn West - 01,S12000017,Highland,3.0
S01010560,Nairn West - 02,S12000017,Highland,3.0
S01010561,Nairn West - 03,S12000017,Highland,3.0
S01010562,Nairn West - 04,S12000017,Highland,3.0
S01010563,Nairn West - 05,S12000017,Highland,3.0
S01010564,Nairn West - 06,S12000017,Highland,3.0
S01010565,Nairn West - 07,S12000017,Highland,3.0
S01010566,Inverness East Rural - 01,S12000017,Highland,3.0
S01010567,Inverness East Rural - 02,S12000017,Highland,3.0
S01010568,Inverness East Rural - 03,S12000017,Highland,3.0
S01010569,Inverness East Rural - 04,S12000017,Highland,3.0
S01010570,Inverness East Rural - 05,S12000017,Highland,3.0
S01010571,Inverness Culloden and Balloch - 01,S12000017,Highland,3.0
S01010572,Inverness Culloden and Balloch - 02,S12000017,Highland,3.0
S01010573,Inverness Culloden and Balloch - 03,S12000017,Highland,3.0
S01010574,Inverness Culloden and Balloch - 04,S12000017,Highland,3.0
S01010575,Inverness Culloden and Balloch - 05,S12000017,Highland,3.0
S01010576,Inverness Culloden and Balloch - 06,S12000017,Highland,3.0
S01010577,Inverness Smithton - 01,S12000017,Highland,3.0
S01010578,Inverness Smithton - 02,S12000017,Highland,3.0
S01010579,Inverness Smithton - 03,S12000017,Highland,3.0
S01010580,Inverness Smithton - 04,S12000017,Highland,3.0
S01010581,Inverness Smithton - 05,S12000017,Highland,3.0
S01010582,Inverness Westhill - 01,S12000017,Highland,3.0
S01010583,Inverness Westhill - 02,S12000017,Highland,3.0
S01010584,Inverness Westhill - 03,S12000017,Highland,3.0
S01010585,Inverness Westhill - 04,S12000017,Highland,3.0
S01010586,Inverness Westhill - 05,S12000017,Highland,3.0
S01010587,Inverness Westhill - 06,S12000017,Highland,3.0
S01010588,Inverness Westhill - 07,S12000017,Highland,3.0
S01010589,Inverness Westhill - 08,S12000017,Highland,3.0
S01010590,Inverness Inshes - 01,S12000017,Highland,3.0
S01010591,Inverness Inshes - 02,S12000017,Highland,3.0
S01010592,Inverness Inshes - 03,S12000017,Highland,3.0
S01010593,Inverness Inshes - 04,S12000017,Highland,3.0
S01010594,Inverness Inshes - 05,S12000017,Highland,3.0
S01010595,Inverness Inshes - 06,S12000017,Highland,3.0
S01010596,Inverness Slackbuie - 01,S12000017,Highland,3.0
S01010597,Inverness Slackbuie - 02,S12000017,Highland,3.0
S01010598,Inverness Slackbuie - 03,S12000017,Highland,3.0
S01010599,Inverness Lochardil and Holm Mains - 01,S12000017,Highland,3.0
S01010600,Inverness Lochardil and Holm Mains - 02,S12000017,Highland,3.0
S01010601,Inverness Lochardil and Holm Mains - 03,S12000017,Highland,3.0
S01010602,Inverness Lochardil and Holm Mains - 04,S12000017,Highland,3.0
S01010603,Inverness Lochardil and Holm Mains - 05,S12000017,Highland,3.0
S01010604,Inverness Lochardil and Holm Mains - 06,S12000017,Highland,3.0
S01010605,Inverness Lochardil and Holm Mains - 07,S12000017,Highland,3.0
S01010606,Inverness Drummond - 01,S12000017,Highland,3.0
S01010607,Inverness Drummond - 02,S12000017,Highland,3.0
S01010608,Inverness Drummond - 03,S12000017,Highland,3.0
S01010609,Inverness Drummond - 04,S12000017,Highland,3.0
S01010610,Inverness Drummond - 05,S12000017,Highland,3.0
S01010611,Inverness Hilton - 01,S12000017,Highland,3.0
S01010612,Inverness Hilton - 02,S12000017,Highland,3.0
S01010613,Inverness Hilton - 03,S12000017,Highland,3.0
S01010614,Inverness Hilton - 04,S12000017,Highland,3.0
S01010615,Inverness Hilton - 05,S12000017,Highland,3.0
S01010616,Inverness Drakies - 01,S12000017,Highland,3.0
S01010617,Inverness Drakies - 02,S12000017,Highland,3.0
S01010618,Inverness Drakies - 03,S12000017,Highland,3.0
S01010619,"Inverness Central, Raigmore and Longman - 01",S12000017,Highland,3.0
S01010620,"Inverness Central, Raigmore and Longman - 02",S12000017,Highland,3.0
S01010621,"Inverness Central, Raigmore and Longman - 03",S12000017,Highland,3.0
S01010622,"Inverness Central, Raigmore and Longman - 04",S12000017,Highland,3.0
S01010623,"Inverness Central, Raigmore and Longman - 05",S12000017,Highland,3.0
S01010624,"Inverness Central, Raigmore and Longman - 06",S12000017,Highland,3.0
S01010625,Inverness Crown and Haugh - 01,S12000017,Highland,3.0
S01010626,Inverness Crown and Haugh - 02,S12000017,Highland,3.0
S01010627,Inverness Crown and Haugh - 03,S12000017,Highland,3.0
S01010628,Inverness Crown and Haugh - 04,S12000017,Highland,3.0
S01010629,Inverness Crown and Haugh - 05,S12000017,Highland,3.0
S01010630,Inverness Ballifeary and Dalneigh - 01,S12000017,Highland,3.0
S01010631,Inverness Ballifeary and Dalneigh - 02,S12000017,Highland,3.0
S01010632,Inverness Ballifeary and Dalneigh - 03,S12000017,Highland,3.0
S01010633,Inverness Ballifeary and Dalneigh - 04,S12000017,Highland,3.0
S01010634,Inverness Ballifeary and Dalneigh - 05,S12000017,Highland,3.0
S01010635,Inverness Ballifeary and Dalneigh - 06,S12000017,Highland,3.0
S01010636,Inverness Muirtown - 01,S12000017,Highland,3.0
S01010637,Inverness Muirtown - 02,S12000017,Highland,3.0
S01010638,Inverness Muirtown - 03,S12000017,Highland,3.0
S01010639,Inverness Muirtown - 04,S12000017,Highland,3.0
S01010640,Inverness Muirtown - 05,S12000017,Highland,3.0
S01010641,Inverness Merkinch - 01,S12000017,Highland,3.0
S01010642,Inverness Merkinch - 02,S12000017,Highland,3.0
S01010643,Inverness Merkinch - 03,S12000017,Highland,3.0
S01010644,Inverness Merkinch - 04,S12000017,Highland,3.0
S01010645,Inverness Scorguie - 01,S12000017,Highland,3.0
S01010646,Inverness Scorguie - 02,S12000017,Highland,3.0
S01010647,Inverness Scorguie - 03,S12000017,Highland,3.0
S01010648,Inverness Scorguie - 04,S12000017,Highland,3.0
S01010649,Inverness Scorguie - 05,S12000017,Highland,3.0
S01010650,Inverness Kinmylies and South West - 01,S12000017,Highland,3.0
S01010651,Inverness Kinmylies and South West - 02,S12000017,Highland,3.0
S01010652,Inverness Kinmylies and South West - 03,S12000017,Highland,3.0
S01010653,Inverness Kinmylies and South West - 04,S12000017,Highland,3.0
S01010654,Inverness Kinmylies and South West - 05,S12000017,Highland,3.0
S01010655,Inverness West Rural - 01,S12000017,Highland,3.0
S01010656,Inverness West Rural - 02,S12000017,Highland,3.0
S01010657,Inverness West Rural - 03,S12000017,Highland,3.0
S01010658,Inverness West Rural - 04,S12000017,Highland,3.0
S01010659,Inverness West Rural - 05,S12000017,Highland,3.0
S01010660,Inverness West Rural - 06,S12000017,Highland,3.0
S01010661,Inverness West Rural - 07,S12000017,Highland,3.0
S01010662,Inverness West Rural - 08,S12000017,Highland,3.0
S01010663,Inverness West Rural - 09,S12000017,Highland,3.0
S01010664,Loch Ness - 01,S12000017,Highland,3.0
S01010665,Loch Ness - 02,S12000017,Highland,3.0
S01010666,Loch Ness - 03,S12000017,Highland,3.0
S01010667,Loch Ness - 04,S12000017,Highland,3.0
S01010668,Loch Ness - 05,S12000017,Highland,3.0
S01010669,Lochalsh - 01,S12000017,Highland,3.0
S01010670,Lochalsh - 02,S12000017,Highland,3.0
S01010671,Lochalsh - 03,S12000017,Highland,3.0
S01010672,Lochalsh - 04,S12000017,Highland,3.0
S01010673,Skye South - 01,S12000017,Highland,3.0
S01010674,Skye South - 02,S12000017,Highland,3.0
S01010675,Skye South - 03,S12000017,Highland,3.0
S01010676,Skye South - 04,S12000017,Highland,3.0
S01010677,Skye North East - 01,S12000017,Highland,3.0
S01010678,Skye North East - 02,S12000017,Highland,3.0
S01010679,Skye North East - 03,S12000017,Highland,3.0
S01010680,Skye North East - 04,S12000017,Highland,3.0
S01010681,Skye North East - 05,S12000017,Highland,3.0
S01010682,Skye North West - 01,S12000017,Highland,3.0
S01010683,Skye North West - 02,S12000017,Highland,3.0
S01010684,Skye North West - 03,S12000017,Highland,3.0
S01010685,Skye North West - 04,S12000017,Highland,3.0
S01010686,Ross and Cromarty South West - 01,S12000017,Highland,3.0
S01010687,Ross and Cromarty South West - 02,S12000017,Highland,3.0
S01010688,Ross and Cromarty South West - 03,S12000017,Highland,3.0
S01010689,Ross and Cromarty South West - 04,S12000017,Highland,3.0
S01010690,Ross and Cromarty North West - 01,S12000017,Highland,3.0
S01010691,Ross and Cromarty North West - 02,S12000017,Highland,3.0
S01010692,Ross and Cromarty North West - 03,S12000017,Highland,3.0
S01010693,Ross and Cromarty North West - 04,S12000017,Highland,3.0
S01010694,Ross and Cromarty North West - 05,S12000017,Highland,3.0
